amount,hour,day_of_week,merchant_category,is_fraud
38.827051466118434,4,1,grocery,0
145.01591368951102,17,6,retail,0
22.684387361638404,16,1,online,0
1.478087835568217,15,2,restaurant,0
240.68659739983042,23,1,restaurant,0
214.75256797817204,2,0,grocery,0
54.66463111093719,2,1,retail,0
481.9299122622916,1,0,retail,0
11.147420532361888,13,3,grocery,0
49.322304204654706,19,4,restaurant,0
115.36190464928987,18,4,retail,0
15.033186838260287,2,3,restaurant,0
41.381184485731396,15,6,online,0
8.287636269237737,8,3,grocery,0
41.43475897626813,14,0,grocery,0
17.077643747134474,11,4,grocery,0
1.1067339407724885,20,0,retail,0
6.499188457148862,9,4,grocery,0
61.96508338040088,21,5,travel,0
5.911552997052225,16,4,travel,0
247.58301856177482,6,0,restaurant,0
16.324337951597588,17,3,grocery,0
18.962422226741495,5,5,online,0
143.84531254828835,5,3,grocery,0
2.4980821849195816,21,1,restaurant,0
11.85440358274523,2,0,grocery,0
57.0932716563692,19,6,retail,0
5.383848206525456,19,1,grocery,0
61.52317570379449,10,2,travel,0
23.806007467284875,23,5,grocery,0
19.108482853117223,1,1,grocery,0
36.69768392408058,20,5,grocery,0
28.32736602501447,9,2,grocery,0
36.194737542270026,16,4,restaurant,0
1007.8298369530165,4,0,restaurant,1
526.96593298585,8,4,restaurant,0
289.25450519945156,9,2,restaurant,0
145.54264464366483,19,6,restaurant,0
14.092350427447759,12,2,retail,0
97.34039335724118,9,2,travel,0
119.82309523176698,2,1,grocery,0
54.881018025190215,13,3,restaurant,0
15.06013392418469,22,4,restaurant,0
48.67259176915814,12,2,restaurant,0
149.36899728613585,19,1,restaurant,0
22.120268470489375,6,4,travel,0
34.132603471851965,11,1,grocery,0
78.99537231483932,10,5,restaurant,0
33.02144835991222,2,2,grocery,0
172.40592113627406,18,3,online,0
8.401219093618053,4,5,travel,0
24.535658711854378,7,2,restaurant,0
54.61167431059725,8,2,restaurant,0
5.470817960551757,10,0,grocery,0
54.97011956357846,9,6,grocery,0
11.993541974549172,3,1,restaurant,0
26.255798127708168,5,6,online,0
153.56469584849447,11,0,online,0
59.37076732117545,22,5,restaurant,0
61.86207711882625,12,3,online,0
114.06765872017452,13,3,online,0
11.167897231806524,2,5,retail,0
6.081403805547751,14,2,online,0
186.70464820298258,16,4,restaurant,0
63.86156903181895,11,0,grocery,0
12.127696934307478,23,3,restaurant,0
38.5353899819491,8,2,grocery,0
69.14609376914458,16,0,grocery,0
27.391024500428507,7,2,retail,0
16.15233787029522,22,1,grocery,0
39.627271244284266,2,3,retail,0
13.377049051710445,14,5,restaurant,0
36.39248249239601,4,1,grocery,0
3.8507666446567,15,1,retail,0
16.70283324302072,14,1,grocery,0
2.3110825262815164,0,0,travel,0
9.428093477177326,0,1,online,0
60.24550083005747,10,0,restaurant,0
20.662835321605584,7,3,grocery,0
6.052839695313787,15,4,retail,0
55.434879381208304,0,5,grocery,0
7.691401641907497,17,0,retail,0
91.07892139989782,22,2,retail,0
13.27404193642394,2,4,restaurant,0
24.230911444240895,5,6,grocery,0
138.86617014391564,8,2,online,0
67.42937329974708,15,1,grocery,0
5.323738138720489,4,1,grocery,0
29.947932190757513,10,3,grocery,0
27.47254981292289,12,6,retail,0
75.01074819472638,19,6,grocery,0
4.8673684835913456,8,4,restaurant,0
58.778062036314786,23,3,retail,0
16.010765701477116,0,5,grocery,0
36.77689205683817,16,2,grocery,0
8.321005489684195,14,2,online,0
11.743976223357969,17,4,restaurant,0
15.242880459211605,14,6,retail,0
41.76621005064152,20,4,retail,0
16.282881372506882,4,2,grocery,0
141.57214744125056,21,3,online,0
6.628732638604438,23,1,retail,0
123.55226067595565,17,2,retail,0
14.653306623721642,20,2,retail,0
39.44880535242035,3,1,retail,0
20.254481725538202,21,0,restaurant,0
13.712504363748774,14,3,restaurant,0
66.73033363917541,14,2,grocery,0
53.47322824722956,2,5,retail,0
40.099144830601276,13,3,grocery,0
13.703288591200566,15,5,grocery,0
9.70507477868091,0,0,retail,0
3.5252779909488883,20,0,grocery,0
78.18261385630095,18,1,grocery,0
187.97951152938268,13,1,restaurant,0
30.0464597582057,2,3,grocery,0
159.5520969186852,13,4,restaurant,0
82.48424814218293,12,0,online,0
17.610627801896356,11,2,grocery,0
7.931960198703852,0,6,online,0
19.71235871672241,6,6,restaurant,0
151.94762895377687,19,5,retail,0
5.9969524612105225,5,1,restaurant,0
3.941139289792397,22,5,grocery,0
26.209188714545103,15,0,retail,0
19.848223295499796,9,2,restaurant,0
37.94255367000637,7,3,grocery,0
11.579752466173739,13,3,restaurant,0
92.54347676621002,8,6,retail,0
36.33719851962907,4,5,grocery,0
10.215694740888168,14,4,restaurant,0
23.87773260234441,6,2,online,0
13.618264536858115,22,2,grocery,0
6.176732444516386,17,5,restaurant,0
60.3506452773045,7,1,retail,0
19.68648815525859,9,0,restaurant,0
34.173336426057126,18,6,restaurant,0
29.53704862976476,9,4,retail,0
46.737600856780816,3,4,grocery,0
60.27591522806326,16,2,grocery,0
7.499265580947772,7,6,restaurant,0
31.372981426771098,0,5,restaurant,0
8.117439591608594,8,0,grocery,0
25.66319737249684,5,1,retail,0
20.004689623588582,20,0,grocery,0
783.6817214105765,23,5,grocery,0
20.19298175106812,0,2,restaurant,0
22.68364122146177,21,6,grocery,0
78.11712227978725,7,6,online,0
14.640502451215632,20,6,restaurant,0
84.17423049841771,6,1,restaurant,0
9.873570303795692,23,0,retail,0
19.222892935909275,14,4,online,0
247.77945204421758,16,2,retail,0
15.5229090087223,2,4,retail,0
8.810639916826293,2,3,online,0
104.20505804974033,20,3,retail,0
13.144517092871444,12,4,grocery,0
133.3519861598549,1,4,restaurant,0
53.90982927564683,9,4,retail,0
13.690793721805752,16,0,grocery,0
121.28220141126025,13,5,grocery,0
269.5720866460764,18,6,online,0
43.006996325318745,3,3,online,0
18.021934671505367,16,0,grocery,0
19.005264550741543,5,1,restaurant,0
33.901356005810435,7,4,online,0
27.938476974122345,12,6,online,0
39.37738891140509,5,4,retail,0
46.82739502232734,6,4,restaurant,0
31.365069507868135,8,4,restaurant,0
663.8900712775812,21,4,grocery,0
20.80442371159793,2,4,grocery,0
14.696448028158485,10,6,retail,0
60.63400162339441,10,0,grocery,0
51.46891321750852,12,4,restaurant,0
19.269767320800252,15,5,online,0
633.8715821045513,7,2,grocery,0
61.55760081669984,15,1,restaurant,0
35.5181683112883,11,2,grocery,0
30.174790982868835,6,5,restaurant,0
304.1254846962098,6,0,grocery,0
234.6812660666421,14,1,retail,0
13.941024132800475,9,2,online,0
144.8937459519459,5,5,grocery,0
219.43388314544518,23,0,restaurant,0
172.35107342137434,14,2,travel,0
32.117692473499936,16,1,retail,0
6.632047066265872,19,3,retail,0
12.447866540536776,8,1,grocery,0
981.612580076718,23,0,retail,0
48.21926201121772,16,3,travel,0
166.4182262907284,2,6,retail,0
9.693861622311418,22,5,online,0
14.645509245333796,23,3,grocery,0
383.9419034997894,3,3,online,0
26.99603771245983,14,5,retail,0
15.79778224872698,4,6,retail,0
32.07812997986837,5,1,retail,0
87.71094446396418,5,6,online,0
4.545487926923798,6,4,retail,0
244.09809821469474,1,0,restaurant,0
45.17409333846461,18,0,restaurant,0
36.741530810622116,5,1,restaurant,0
3.093845063749658,5,1,grocery,0
76.61123109675151,6,0,online,0
16.81499747443152,16,6,retail,0
10.233779169351328,12,3,travel,0
11.675340248987272,6,6,restaurant,0
26.395217614618453,5,2,online,0
19.213945334373133,19,6,restaurant,0
1190.7168540812334,13,2,restaurant,0
10.304766229172099,23,6,retail,0
168.8724269353669,7,2,grocery,0
223.72774271133824,21,0,grocery,0
27.386040873042912,9,4,grocery,0
139.65760729847506,23,3,online,1
96.39552662393348,8,1,grocery,0
325.37029646924714,20,4,restaurant,0
54.930036926660286,3,5,grocery,0
3.127932029504114,12,6,restaurant,0
135.0170624873705,0,6,retail,0
188.17186149841083,2,0,restaurant,0
358.65289361346873,3,0,online,1
54.943473659180725,2,6,grocery,0
205.45098149078882,12,5,retail,0
408.2327668253912,0,1,grocery,0
87.53447241260254,7,3,restaurant,0
469.9506089819586,23,1,online,0
9.064053393854326,15,5,retail,0
34.31928247154335,23,0,restaurant,0
12.224800450156401,7,6,grocery,0
22.85387108528193,14,1,retail,0
63.06519061618845,13,6,grocery,0
21.70829441498881,6,1,restaurant,0
204.08442780631293,6,6,retail,0
54.6069896092853,20,5,online,0
14.937526613344177,10,2,grocery,0
17.251437688549707,13,5,restaurant,0
137.03809092030332,18,2,grocery,0
11.183760268116629,15,0,restaurant,0
116.52197308307534,15,5,retail,0
25.40956026642248,1,0,grocery,0
29.2574398880183,16,2,retail,0
18.073368645959363,23,0,retail,0
7.057076406729488,1,3,restaurant,0
16.04494814980556,13,4,restaurant,0
33.365678686560734,4,4,retail,0
152.8303180210591,15,3,grocery,0
6.7685863075029715,10,5,grocery,0
333.024541387132,3,6,travel,0
12.145463107442605,20,5,grocery,0
71.22361242475542,13,5,retail,0
282.78530142869397,0,0,retail,0
34.42818142340523,11,6,restaurant,0
23.240399055857907,2,2,retail,0
76.73606874671897,23,4,grocery,0
58.3093249682289,11,6,restaurant,0
15.43336223063503,3,3,retail,0
178.39301425302511,3,5,online,1
103.11990158821037,2,2,online,0
48.13374195891549,4,1,restaurant,0
79.2139845379501,19,5,retail,0
108.88710067970882,8,2,grocery,0
76.89465654993425,6,2,restaurant,0
75.41674875158218,17,2,retail,0
70.22621026487836,4,3,travel,0
7.964038336144236,3,3,grocery,0
76.485743532029,23,0,retail,0
130.0711249436855,4,6,grocery,0
16.69704042670921,11,3,restaurant,0
33.90423691204059,0,2,retail,0
2.715739990497119,19,2,retail,0
2.0454570935023586,4,6,online,0
317.825842328056,12,5,retail,0
15.411830784385899,9,0,online,0
43.6778490499594,6,5,grocery,0
149.18781759214392,13,3,grocery,0
19.208066108235386,5,1,restaurant,0
124.97696275398134,14,6,restaurant,0
11.187756938137863,4,4,restaurant,0
21.11988536311428,15,0,online,0
748.8865325282095,5,2,grocery,0
67.93512919877037,8,6,grocery,0
122.33225154131553,12,1,online,0
60.080188280491996,21,3,grocery,0
2.313798866601137,4,6,grocery,0
42.52360653195595,13,3,retail,0
19.70374233456246,22,4,restaurant,0
698.8020173413586,23,0,online,1
48.76464645132097,7,6,travel,0
4.536029866760823,6,4,retail,0
11.128132873667864,12,3,grocery,0
21.936880673125845,8,0,restaurant,0
32.58317681285972,14,4,retail,0
48.06562693987404,11,1,restaurant,0
80.71711998323403,14,5,online,0
165.42874118321134,20,0,retail,0
65.67613363198998,3,3,restaurant,0
42.48073817851925,2,3,online,0
84.75686849926855,1,3,restaurant,0
94.30966975195719,9,6,restaurant,0
17.51055170851951,19,1,retail,0
160.21851654578123,11,2,restaurant,0
12.878464082082449,15,2,restaurant,0
11.886606891478825,2,1,retail,0
68.63117092024676,21,1,restaurant,0
65.20441041667264,21,4,retail,0
23.47290828335935,20,4,restaurant,0
25.69609215768945,1,3,travel,0
17.330891328873726,20,4,restaurant,0
7.809208554310396,5,0,online,0
57.455807958834804,12,6,retail,0
87.55893007549975,0,2,grocery,0
32.83667455481831,20,3,grocery,0
17.845260012252346,15,3,travel,0
26.160224278418386,5,0,restaurant,0
27.93529477882223,4,1,travel,0
19.629868796723404,5,2,online,0
76.35913247274894,16,4,grocery,0
66.7816847263498,12,2,retail,0
14.501028613705564,5,4,online,0
51.10100836817364,15,6,online,0
17.88861295375535,8,6,travel,0
76.59977230656999,10,4,grocery,0
134.24206893412716,15,2,grocery,0
10.606866407321082,18,0,retail,0
86.10849093465731,9,4,restaurant,0
15.930898332282556,16,5,grocery,0
505.1378838657046,12,5,online,0
17.474268057825903,13,3,restaurant,0
20.560373784975905,6,1,retail,0
274.67142992333424,4,3,travel,0
14.619316729724055,10,4,retail,0
36.621921240577045,22,4,grocery,0
29.430400863149714,22,5,grocery,0
66.82154769051867,19,4,grocery,0
29.987576432925565,17,3,grocery,0
8.214159121266551,1,5,retail,0
60.74635559424902,12,4,grocery,0
29.217558898131056,5,6,restaurant,0
41.90301371981294,10,5,retail,0
5.9776107442390645,20,4,retail,0
9.993525896405872,6,1,restaurant,0
9.062899143777466,13,5,retail,0
11.03892392008611,1,5,grocery,0
21.653154470727863,15,3,grocery,0
9.666854643080894,21,1,grocery,0
91.49263933888633,5,0,online,0
59.446238917661034,16,5,grocery,0
581.7532515623278,2,2,grocery,0
181.67831335980944,12,5,travel,0
23.881592647349503,20,5,grocery,0
6.34232495183962,11,1,retail,0
91.78982358207888,17,4,restaurant,0
54.75248803574068,17,4,restaurant,0
62.05298018561501,19,1,restaurant,0
42.04488659936127,14,0,restaurant,0
2.926600855648628,4,4,restaurant,0
16.32787904826186,11,2,restaurant,0
114.16635399868802,23,6,restaurant,0
944.4952345848639,4,1,restaurant,0
127.70616817957351,12,2,grocery,0
30.045697523551077,7,6,grocery,0
70.63100612765327,10,5,online,0
10.197979564345104,13,2,restaurant,0
85.96220618108252,7,0,online,0
8.034316409433028,2,4,retail,0
23.231713532406374,8,5,grocery,0
10.051163463151038,20,3,grocery,0
3.525957597959674,17,3,retail,0
104.52304331943873,15,2,grocery,0
4.752350146728154,4,1,retail,0
169.87713207774956,9,4,online,0
43.910890269600216,15,3,online,0
286.3525752658173,22,2,retail,0
13.513538812697082,18,1,restaurant,0
30.66046953163649,10,1,restaurant,0
23.3320155953463,18,3,retail,0
138.41815347326187,14,2,restaurant,0
33.20233846067394,16,6,grocery,0
5.199883066424697,17,1,grocery,0
19.660361990373403,5,1,travel,0
201.55744877399323,15,2,retail,0
86.33887910732416,7,6,restaurant,0
84.21366136293015,10,2,retail,0
61.308648617508965,1,2,restaurant,0
35.621252746797396,3,6,retail,0
58.58265909036724,12,5,restaurant,0
25.0965040557762,9,0,restaurant,0
209.97129165610153,14,5,restaurant,0
13.197297775522388,19,3,grocery,0
19.64520920926722,21,0,retail,0
61.43884689328719,20,0,restaurant,0
94.34410539631736,5,5,online,0
22.856784375473968,22,4,online,0
15.979174858186157,12,0,grocery,0
105.30960198724365,4,4,grocery,0
13.367937981668687,9,0,online,0
33.70400223043327,5,3,online,1
11.987297390286185,19,6,retail,0
423.9967048494842,7,5,retail,0
70.48750788986878,11,3,grocery,0
451.5010975743088,2,2,online,1
135.1062488833692,19,4,restaurant,0
9.762087018489309,2,5,retail,0
6.533805678412018,16,0,grocery,0
38.67005076411709,22,3,travel,0
109.72454378670056,16,3,restaurant,0
59.764816602434095,18,3,restaurant,0
23.755736546938166,7,5,grocery,0
41.426921521441045,5,0,retail,0
12.298869702193695,23,5,restaurant,0
23.26404401285758,13,4,travel,0
58.53121388832462,10,2,restaurant,0
47.983487036149285,15,0,grocery,0
11.5647710334635,5,4,retail,0
31.515781388022496,14,3,retail,0
16.928581355642294,19,2,grocery,0
16.829034573280502,14,1,grocery,0
19.916950233495243,7,2,restaurant,0
33.90354359987386,5,4,restaurant,0
7.299473934517516,4,5,grocery,0
15.95372480581954,16,1,restaurant,0
78.24987310139863,18,5,online,0
122.6791173778754,18,2,grocery,0
124.51970998002228,5,4,restaurant,0
65.60885710266518,15,2,online,0
11.616345948801746,14,1,online,0
13.001811744958683,6,2,online,0
20.661906912341465,16,6,retail,0
5.982139377723441,11,0,online,0
8.977321730682185,17,1,grocery,0
21.972986569875957,10,3,grocery,0
25.956530503656708,21,5,restaurant,0
4.939426107480557,13,2,retail,0
75.06418635158118,10,3,restaurant,0
6.5902904052088065,1,0,retail,0
14.077602521748702,7,0,retail,0
49.02414091473269,13,3,grocery,0
17.82757339986979,9,5,online,0
22.501145400634286,9,1,online,0
293.7350700016442,21,0,retail,0
97.71689159371043,16,4,grocery,0
31.753844715328036,22,2,travel,0
110.41428045999204,6,6,restaurant,0
147.86061783617998,0,0,retail,0
17.052421544293356,20,4,restaurant,0
13.394474094157866,9,6,grocery,0
208.39764861196667,23,4,online,0
109.2315436530353,6,5,grocery,0
44.68024018471681,6,6,online,0
15.448441797479385,3,4,retail,0
43.8647535569356,11,1,retail,0
672.3835384067123,3,3,grocery,1
171.11876867020018,5,0,restaurant,0
8.401364261317129,22,1,grocery,0
11.885040516459254,3,2,travel,0
130.50184667357934,11,6,retail,0
24.49964428410289,20,4,online,0
318.4364994822807,23,0,restaurant,0
17.15135957688479,21,2,restaurant,0
2.2270571604384966,21,0,retail,0
4.951516692899687,11,1,retail,0
34.05790817927202,14,5,online,0
4.043648934055082,10,0,online,0
5.579683208385384,15,0,grocery,0
22.194558987420447,12,5,online,0
10.159808317437877,10,4,grocery,0
87.48902204645319,6,1,restaurant,0
103.72458160020523,18,1,grocery,0
103.31386011648816,3,3,retail,0
1170.1464625949495,5,1,online,1
174.7959470457343,16,4,retail,0
60.85076106355242,18,4,restaurant,0
11.10739152310891,6,4,retail,0
112.42034351181255,6,6,travel,0
53.08961885114549,2,2,online,0
108.45448069629761,22,6,online,0
210.7203592961293,13,0,retail,0
92.01110304803072,15,2,grocery,0
37.289826610999306,14,1,online,0
79.89718127878281,15,4,restaurant,0
22.819849596253178,23,0,retail,0
85.62653579859769,1,6,restaurant,0
134.37861219412082,16,2,grocery,0
20.16285008857427,13,5,retail,0
24.843538374865076,4,0,online,0
18.522593523910498,12,5,grocery,0
53.90737774391308,18,3,retail,0
155.83119734770673,23,1,restaurant,0
140.81623614417995,4,2,online,1
20.461302795424686,9,1,restaurant,0
9.623670894444206,23,3,grocery,0
4.6806271508428745,23,0,restaurant,0
104.83274776024987,15,0,grocery,0
422.07890659692157,2,0,online,0
1.545418331025833,3,6,retail,0
77.85020966716255,19,2,grocery,0
11.115937614310049,6,3,restaurant,0
28.792484097764984,16,0,grocery,0
33.59094449008465,17,3,travel,0
14.984239024966836,10,3,grocery,0
52.731650543224724,12,3,restaurant,0
57.567414799559955,11,1,retail,0
33.92476760695014,21,2,retail,0
15.605751475806358,21,1,retail,0
35.776420348492096,11,1,restaurant,0
23.335306176956802,22,6,retail,0
66.91338089225584,4,3,travel,0
52.194845378339714,8,1,restaurant,0
10.301785924590892,5,6,online,0
52.85419119912905,10,3,grocery,0
105.28682797830703,13,2,travel,0
23.99302642529814,21,3,grocery,0
85.89431245345702,2,5,grocery,0
5.084558150847449,13,1,grocery,0
19.386556852854355,23,2,travel,0
42.73801634875771,4,2,grocery,0
140.779300561112,4,3,online,0
19.34523998990124,4,0,online,0
4.390841607558957,5,6,restaurant,0
38.500002413474185,0,0,retail,0
53.161931710489824,0,2,grocery,0
72.1435808017156,22,2,restaurant,0
13.585674156025087,8,4,grocery,0
25.76899670561959,6,6,online,0
33.26263870204061,16,2,retail,0
18.249942282516013,6,6,retail,0
43.148588797459716,0,2,retail,0
312.6730920664632,9,1,online,0
113.03164980922868,18,5,online,0
36.18469072722081,4,1,retail,0
35.521543687377324,18,4,retail,0
46.64962505380353,12,1,grocery,0
518.164894203783,3,1,travel,0
12.005169976411791,2,5,retail,0
3.5626984821198966,14,4,retail,0
15.408124719837726,10,1,retail,0
37.25108408841322,14,1,retail,0
26.391857408137856,3,4,grocery,0
54.12662650493911,9,0,retail,0
10.241759154996329,17,6,retail,0
47.828277339166874,1,1,retail,0
46.151105659463695,4,5,online,0
255.4476738774549,18,5,restaurant,0
12.111897345264653,19,0,restaurant,0
631.0543486781506,2,3,online,1
30.006636862026898,3,4,grocery,0
6.569285395412921,8,3,travel,0
17.069384819526363,0,2,online,0
68.3707476697282,8,6,grocery,0
57.28872671892435,21,1,online,0
10.63564445970522,7,5,restaurant,0
10.807849842446604,17,6,retail,0
12.747453401901897,12,3,retail,0
28.997266233458387,6,4,grocery,0
2.568495256771287,5,0,restaurant,0
84.57424128962406,15,4,restaurant,0
13.102573557390262,12,6,grocery,0
71.42525527146992,12,5,retail,0
